index,recorded_ns,header_ns,interval_ns
2472,1789458656638346837,1789458656618102000,33369000
2473,1789458656671532306,1789458656651471000,33369000
2474,1789458656705159248,1789458656684841000,33370000
2475,1789458656738729069,1789458656718211000,33370000
2476,1789458656772117372,1789458656751581000,33370000
2477,1789458656805632524,1789458656784952000,33371000
2478,1789458656838705211,1789458656818321000,33369000
2479,1789458656872293574,1789458656851691000,33370000
2480,1789458656905636747,1789458656885061000,33370000
2481,1789458656938883035,1789458656918429000,33368000
2482,1789458656972359658,1789458656951799000,33370000
2483,1789458657006219623,1789458656985169000,33370000
2484,1789458657039054669,1789458657018539000,33370000
2485,1789458657072485636,1789458657051909000,33370000
2486,1789458657105595145,1789458657085278000,33369000
2487,1789458657138690038,1789458657118648000,33370000
2488,1789458657172361237,1789458657152018000,33370000
2489,1789458657206049116,1789458657185387000,33369000
2490,1789458657239332708,1789458657218757000,33370000
2491,1789458657272183112,1789458657252125000,33368000
2492,1789458657305584656,1789458657285496000,33371000
2493,1789458657340013889,1789458657318866000,33370000
2494,1789458657372884228,1789458657352239000,33373000
2495,1789458657405519225,1789458657385608000,33369000
2496,1789458657439545572,1789458657418977000,33369000
2497,1789458657472543250,1789458657452348000,33371000
2498,1789458657505929677,1789458657485716000,33368000
2499,1789458657539500646,1789458657519086000,33370000
2500,1789458657572920644,1789458657552456000,33370000
2501,1789458657606568261,1789458657585825000,33369000
2502,1789458657640058915,1789458657619196000,33371000
2503,1789458657673234994,1789458657652565000,33369000
2504,1789458657706262015,1789458657685935000,33370000
2505,1789458657739866264,1789458657719305000,33370000
2506,1789458657773264001,1789458657752674000,33369000
2507,1789458657806603765,1789458657786044000,33370000
2508,1789458657839588620,1789458657819412000,33368000
2509,1789458657873066692,1789458657852783000,33371000
2510,1789458657906720329,1789458657886154000,33371000
2511,1789458657940257517,1789458657919526000,33372000
2512,1789458657973490960,1789458657952896000,33370000
2513,1789458658006726841,1789458657986265000,33369000
2514,1789458658040143880,1789458658019637000,33372000
2515,1789458658073581635,1789458658053007000,33370000
2516,1789458658106746651,1789458658086378000,33371000
2517,1789458658140256226,1789458658119747000,33369000
2518,1789458658173815540,1789458658153117000,33370000
2519,1789458658207486225,1789458658186486000,33369000
2520,1789458658240883448,1789458658219855000,33369000
2521,1789458658273586663,1789458658253226000,33371000
2522,1789458658306553632,1789458658286596000,33370000
2523,1789458658339973636,1789458658319965000,33369000
2524,1789458658373661883,1789458658353335000,33370000
2525,1789458658406794670,1789458658386704000,33369000
2526,1789458658440197292,1789458658420074000,33370000
2527,1789458658473889937,1789458658453444000,33370000
2528,1789458658507001035,1789458658486815000,33371000
2529,1789458658540277461,1789458658520185000,33370000
2530,1789458658574105498,1789458658553554000,33369000
2531,1789458658608272616,1789458658586924000,33370000
2532,1789458658641303750,1789458658620294000,33370000
2533,1789458658674117614,1789458658653663000,33369000
2534,1789458658707464436,1789458658687033000,33370000
2535,1789458658740959295,1789458658720402000,33369000
2536,1789458658774379079,1789458658753772000,33370000
2537,1789458658807203822,1789458658787142000,33370000
2538,1789458658841651454,1789458658820511000,33369000
2539,1789458658874924193,1789458658853882000,33371000
2540,1789458658907277659,1789458658887250000,33368000
2541,1789458658941639227,1789458658920620000,33370000
2542,1789458658974582573,1789458658953989000,33369000
2543,1789458659007547434,1789458658987359000,33370000
2544,1789458659041060331,1789458659020729000,33370000
2545,1789458659074574431,1789458659054099000,33370000
2546,1789458659108152185,1789458659087470000,33371000
2547,1789458659140915975,1789458659120838000,33368000
2548,1789458659174294089,1789458659154209000,33371000
2549,1789458659208262737,1789458659187580000,33371000
2550,1789458659241415606,1789458659220951000,33371000
2551,1789458659275901615,1789458659254320000,33369000
2552,1789458659308563742,1789458659287691000,33371000
2553,1789458659341069457,1789458659321061000,33370000
2554,1789458659375193584,1789458659354430000,33369000
2555,1789458659408539261,1789458659387801000,33371000
2556,1789458659441401447,1789458659421171000,33370000
2557,1789458659475315737,1789458659454542000,33371000
2558,1789458659508230909,1789458659487912000,33370000
2559,1789458659541634359,1789458659521282000,33370000
2560,1789458659575400783,1789458659554652000,33370000
2561,1789458659608695017,1789458659588022000,33370000
2562,1789458659641722190,1789458659621393000,33371000
2563,1789458659675325560,1789458659654762000,33369000
2564,1789458659708337116,1789458659688134000,33372000
2565,1789458659741532923,1789458659721503000,33369000
2566,1789458659775498485,1789458659754874000,33371000
2567,1789458659808536989,1789458659788245000,33371000
2568,1789458659842308942,1789458659821615000,33370000
2569,1789458659875118644,1789458659854984000,33369000
2570,1789458659908766515,1789458659888353000,33369000
2571,1789458659942100070,1789458659921724000,33371000
2572,1789458659975636349,1789458659955093000,33369000
2573,1789458660008495346,1789458659988463000,33370000
2574,1789458660041909743,1789458660021832000,33369000
2575,1789458660075984507,1789458660055202000,33370000
2576,1789458660108833356,1789458660088573000,33371000
2577,1789458660142491181,1789458660121944000,33371000
2578,1789458660176081694,1789458660155313000,33369000
2579,1789458660209221927,1789458660188683000,33370000
2580,1789458660242282105,1789458660222053000,33370000
2581,1789458660276214034,1789458660255424000,33371000
2582,1789458660308809997,1789458660288794000,33370000
2583,1789458660342445611,1789458660322165000,33371000
2584,1789458660376000641,1789458660355535000,33370000
2585,1789458660409207353,1789458660388903000,33368000
2586,1789458660442561351,1789458660422274000,33371000
2587,1789458660475528723,1789458660455643000,33369000
2588,1789458660509296706,1789458660489013000,33370000
2589,1789458660542350132,1789458660522383000,33370000
2590,1789458660575670379,1789458660555754000,33371000
2591,1789458660609461293,1789458660589121000,33367000
2592,1789458660642675338,1789458660622492000,33371000
2593,1789458660675895014,1789458660655862000,33370000
2594,1789458660709560542,1789458660689233000,33371000
2595,1789458660743327303,1789458660722603000,33370000
2596,1789458660776272504,1789458660755972000,33369000
2597,1789458660809683404,1789458660789342000,33370000
2598,1789458660842607548,1789458660822712000,33370000
2599,1789458660876260564,1789458660856081000,33369000
2600,1789458660909625411,1789458660889451000,33370000
2601,1789458660943300657,1789458660922823000,33372000
2602,1789458660976440359,1789458660956191000,33368000
2603,1789458661009914129,1789458660989561000,33370000
2604,1789458661042790923,1789458661022930000,33369000
2605,1789458661077028457,1789458661056302000,33372000
2606,1789458661110107726,1789458661089674000,33372000
2607,1789458661143184390,1789458661123044000,33370000
2608,1789458661176220611,1789458661156412000,33368000
2609,1789458661209639111,1789458661189782000,33370000
2610,1789458661243773349,1789458661223153000,33371000
2611,1789458661276786479,1789458661256522000,33369000
2612,1789458661309904197,1789458661289892000,33370000
2613,1789458661344283608,1789458661323262000,33370000
2614,1789458661376456534,1789458661356631000,33369000
2615,1789458661409998436,1789458661390001000,33370000
2616,1789458661443414501,1789458661423371000,33370000
2617,1789458661476598479,1789458661456740000,33369000
2618,1789458661509995209,1789458661490110000,33370000
2619,1789458661543516113,1789458661523479000,33369000
2620,1789458661577658677,1789458661556851000,33372000
2621,1789458661611599517,1789458661590221000,33370000
2622,1789458661644109180,1789458661623591000,33370000
2623,1789458661678624655,1789458661656960000,33369000
2624,1789458661710840398,1789458661690330000,33370000
2625,1789458661743870017,1789458661723701000,33371000
2626,1789458661777478008,1789458661757070000,33369000
2627,1789458661810652198,1789458661790440000,33370000
2628,1789458661844165288,1789458661823811000,33371000
2629,1789458661877502751,1789458661857178000,33367000
2630,1789458661910597679,1789458661890548000,33370000
2631,1789458661944542817,1789458661923918000,33370000
2632,1789458661977782034,1789458661957287000,33369000
2633,1789458662010975155,1789458661990657000,33370000
2634,1789458662044400793,1789458662024028000,33371000
2635,1789458662077889024,1789458662057396000,33368000
2636,1789458662110787483,1789458662090766000,33370000
2637,1789458662144271626,1789458662124136000,33370000
2638,1789458662177740933,1789458662157505000,33369000
2639,1789458662211213406,1789458662190875000,33370000
2640,1789458662244163908,1789458662224245000,33370000
2641,1789458662278102241,1789458662257614000,33369000
2642,1789458662311153805,1789458662290983000,33369000
2643,1789458662344449238,1789458662324354000,33371000
2644,1789458662377941517,1789458662357722000,33368000
2645,1789458662411419499,1789458662391092000,33370000
2646,1789458662444537403,1789458662424463000,33371000
2647,1789458662477874402,1789458662457831000,33368000
2648,1789458662511167011,1789458662491201000,33370000
2649,1789458662544600103,1789458662524571000,33370000
2650,1789458662578038304,1789458662557941000,33370000
2651,1789458662611229139,1789458662591310000,33369000
2652,1789458662644775144,1789458662624680000,33370000
2653,1789458662678252846,1789458662658050000,33370000
2654,1789458662711448751,1789458662691419000,33369000
2655,1789458662744790538,1789458662724789000,33370000
2656,1789458662778666357,1789458662758158000,33369000
2657,1789458662812465208,1789458662791529000,33371000
2658,1789458662845333041,1789458662824898000,33369000
2659,1789458662878880649,1789458662858268000,33370000
2660,1789458662911859012,1789458662891638000,33370000
2661,1789458662945434530,1789458662925006000,33368000
2662,1789458662978337727,1789458662958376000,33370000
2663,1789458663012038319,1789458662991746000,33370000
2664,1789458663045292875,1789458663025115000,33369000
2665,1789458663078736131,1789458663058484000,33369000
2666,1789458663112185227,1789458663091855000,33371000
2667,1789458663145685696,1789458663125226000,33371000
2668,1789458663179433600,1789458663158594000,33368000
2669,1789458663212015443,1789458663191964000,33370000
2670,1789458663246712078,1789458663225335000,33371000
2671,1789458663279208867,1789458663258705000,33370000
2672,1789458663312441043,1789458663292075000,33370000
2673,1789458663345870604,1789458663325446000,33371000
2674,1789458663379991190,1789458663358815000,33369000
2675,1789458663412344741,1789458663392185000,33370000
2676,1789458663445972489,1789458663425555000,33370000
2677,1789458663479540489,1789458663458924000,33369000
2678,1789458663512487912,1789458663492296000,33372000
2679,1789458663546283532,1789458663525666000,33370000
2680,1789458663579527940,1789458663559038000,33372000
2681,1789458663612678137,1789458663592408000,33370000
2682,1789458663646403381,1789458663625780000,33372000
2683,1789458663679705612,1789458663659149000,33369000
2684,1789458663713235213,1789458663692520000,33371000
2685,1789458663747166879,1789458663725890000,33370000
2686,1789458663779494915,1789458663759260000,33370000
2687,1789458663813346957,1789458663792629000,33369000
2688,1789458663846523872,1789458663826000000,33371000
2689,1789458663879715293,1789458663859369000,33369000
2690,1789458663913089214,1789458663892740000,33371000
2691,1789458663946460209,1789458663926109000,33369000
2692,1789458663979835763,1789458663959478000,33369000
2693,1789458664013391540,1789458663992849000,33371000
2694,1789458664047971220,1789458664026219000,33370000
2695,1789458664080562605,1789458664059826000,33607000
2696,1789458664113212736,1789458664093194000,33368000
2697,1789458664147466238,1789458664126564000,33370000
2698,1789458664180369745,1789458664159933000,33369000
2699,1789458664213169416,1789458664193840000,33907000
2700,1789458664246604061,1789458664227211000,33371000
2701,1789458664281157904,1789458664260580000,33369000
2702,1789458664313468192,1789458664293950000,33370000
2703,1789458664346969458,1789458664327728000,33778000
2704,1789458664380432604,1789458664361097000,33369000
2705,1789458664413253493,1789458664394467000,33370000
2706,1789458664446818624,1789458664427837000,33370000
2707,1789458664480382162,1789458664461558000,33721000
2708,1789458664513683296,1789458664494928000,33370000
2709,1789458664547160629,1789458664528298000,33370000
2710,1789458664580526410,1789458664561667000,33369000
2711,1789458664613811025,1789458664595038000,33371000
2712,1789458664647161348,1789458664628408000,33370000
2713,1789458664680666881,1789458664661777000,33369000
2714,1789458664713547618,1789458664695148000,33371000
2715,1789458664746940838,1789458664728518000,33370000
2716,1789458664780496813,1789458664761887000,33369000
2717,1789458664813665589,1789458664795257000,33370000
2718,1789458664847136870,1789458664828628000,33371000
2719,1789458664880389738,1789458664861580000,32952000
2720,1789458664914489292,1789458664894950000,33370000
2721,1789458664947286097,1789458664928320000,33370000
2722,1789458664980489786,1789458664961690000,33370000
2723,1789458665014563614,1789458664994390000,32700000
2724,1789458665047188614,1789458665027761000,33371000
2725,1789458665081424199,1789458665061131000,33370000
2726,1789458665114434043,1789458665094502000,33371000
2727,1789458665147534651,1789458665127423000,32921000
2728,1789458665180711457,1789458665160794000,33371000
2729,1789458665214574180,1789458665194165000,33371000
2730,1789458665247520630,1789458665227534000,33369000
2731,1789458665280921309,1789458665260904000,33370000
2732,1789458665314761701,1789458665294274000,33370000
2733,1789458665348721920,1789458665327645000,33371000
2734,1789458665381448784,1789458665361015000,33370000
2735,1789458665414326630,1789458665394384000,33369000
2736,1789458665447948518,1789458665427755000,33371000
2737,1789458665481217530,1789458665461126000,33371000
2738,1789458665514882866,1789458665494496000,33370000
2739,1789458665548555256,1789458665527866000,33370000
2740,1789458665582158861,1789458665561237000,33371000
2741,1789458665614541083,1789458665594606000,33369000
2742,1789458665648188667,1789458665627977000,33371000
2743,1789458665681602791,1789458665661793000,33816000
2744,1789458665715303711,1789458665695162000,33369000
2745,1789458665748440074,1789458665728532000,33370000
2746,1789458665781594308,1789458665761902000,33370000
2747,1789458665815191341,1789458665795604000,33702000
2748,1789458665848483134,1789458665828975000,33371000
2749,1789458665882168316,1789458665862345000,33370000
2750,1789458665915446094,1789458665895714000,33369000
2751,1789458665948937747,1789458665928708000,32994000
2752,1789458665981939226,1789458665962079000,33371000
2753,1789458666015446679,1789458665995448000,33369000
2754,1789458666049099909,1789458666028818000,33370000
2755,1789458666082441156,1789458666062188000,33370000
2756,1789458666116084418,1789458666095557000,33369000
2757,1789458666149806763,1789458666128927000,33370000
2758,1789458666182755281,1789458666162296000,33369000
2759,1789458666215677621,1789458666195264000,32968000
2760,1789458666249091630,1789458666228633000,33369000
2761,1789458666282741954,1789458666262004000,33371000
2762,1789458666315665788,1789458666295373000,33369000
2763,1789458666349998644,1789458666328743000,33370000
2764,1789458666382500857,1789458666362113000,33370000
2765,1789458666415994479,1789458666395483000,33370000
2766,1789458666449004728,1789458666428854000,33371000
2767,1789458666482689094,1789458666462224000,33370000
2768,1789458666515890168,1789458666495593000,33369000
2769,1789458666549408675,1789458666528964000,33371000
2770,1789458666582316590,1789458666562334000,33370000
2771,1789458666616259744,1789458666595704000,33370000
2772,1789458666650158998,1789458666629074000,33370000
2773,1789458666682943770,1789458666662444000,33370000
2774,1789458666716647972,1789458666695816000,33372000
2775,1789458666750390022,1789458666729186000,33370000
2776,1789458666783893251,1789458666762558000,33372000
2777,1789458666816782733,1789458666795927000,33369000
2778,1789458666849497429,1789458666829298000,33371000
2779,1789458666883050889,1789458666862668000,33370000
2780,1789458666916249659,1789458666896038000,33370000
2781,1789458666949713297,1789458666929407000,33369000
2782,1789458666983258371,1789458666962778000,33371000
2783,1789458667016330925,1789458666996148000,33370000
2784,1789458667050068842,1789458667029518000,33370000
2785,1789458667082705792,1789458667062888000,33370000
2786,1789458667117492183,1789458667096259000,33371000
2787,1789458667150555603,1789458667129630000,33371000
2788,1789458667183471206,1789458667163000000,33370000
2789,1789458667216801798,1789458667196369000,33369000
2790,1789458667250223855,1789458667229740000,33371000
2791,1789458667283354146,1789458667263110000,33370000
2792,1789458667316841051,1789458667296479000,33369000
2793,1789458667350185167,1789458667329849000,33370000
2794,1789458667383772844,1789458667363220000,33371000
2795,1789458667416864264,1789458667396589000,33369000
2796,1789458667450198844,1789458667429959000,33370000
2797,1789458667483646838,1789458667463330000,33371000
2798,1789458667516641333,1789458667496700000,33370000
2799,1789458667550519775,1789458667530071000,33371000
2800,1789458667583881633,1789458667563442000,33371000
2801,1789458667618368433,1789458667596810000,33368000
2802,1789458667650948571,1789458667630181000,33371000
2803,1789458667684053796,1789458667663553000,33372000
2804,1789458667717277766,1789458667696923000,33370000
2805,1789458667750537209,1789458667730292000,33369000
2806,1789458667784221651,1789458667763665000,33373000
2807,1789458667817418291,1789458667797035000,33370000
2808,1789458667851113902,1789458667830405000,33370000
2809,1789458667884400855,1789458667863776000,33371000
2810,1789458667918186209,1789458667897146000,33370000
2811,1789458667950819953,1789458667930516000,33370000
2812,1789458667984088293,1789458667963885000,33369000
2813,1789458668017591389,1789458667997254000,33369000
2814,1789458668051209345,1789458668030624000,33370000
2815,1789458668084124250,1789458668063997000,33373000
2816,1789458668118386380,1789458668097366000,33369000
2817,1789458668151530710,1789458668130737000,33371000
2818,1789458668184460874,1789458668164107000,33370000
2819,1789458668218014794,1789458668197477000,33370000
2820,1789458668251699581,1789458668230848000,33371000
2821,1789458668285129778,1789458668264220000,33372000
2822,1789458668318242992,1789458668297591000,33371000
2823,1789458668351269470,1789458668330962000,33371000
2824,1789458668384931295,1789458668364334000,33372000
2825,1789458668418120907,1789458668397702000,33368000
2826,1789458668451690917,1789458668431073000,33371000
2827,1789458668485137994,1789458668464445000,33372000
2828,1789458668519275148,1789458668497814000,33369000
2829,1789458668551666207,1789458668531186000,33372000
2830,1789458668584897655,1789458668564554000,33368000
2831,1789458668618711304,1789458668597923000,33369000
2832,1789458668651630488,1789458668631294000,33371000
2833,1789458668684856977,1789458668664666000,33372000
2834,1789458668718430382,1789458668698036000,33370000
2835,1789458668751882889,1789458668731406000,33370000
2836,1789458668785513467,1789458668764778000,33372000
2837,1789458668818637270,1789458668798148000,33370000
2838,1789458668852248033,1789458668831519000,33371000
2839,1789458668885019901,1789458668864889000,33370000
2840,1789458668918657222,1789458668898260000,33371000
2841,1789458668951852414,1789458668931630000,33370000
2842,1789458668985216461,1789458668965001000,33371000
2843,1789458669019009386,1789458668998370000,33369000
2844,1789458669052490379,1789458669031742000,33372000
2845,1789458669085068851,1789458669065113000,33371000
2846,1789458669118757799,1789458669098481000,33368000
2847,1789458669151862803,1789458669131851000,33370000
2848,1789458669185115172,1789458669165222000,33371000
2849,1789458669218781620,1789458669198591000,33369000
2850,1789458669252469307,1789458669231962000,33371000
2851,1789458669285652371,1789458669265331000,33369000
2852,1789458669319069418,1789458669298702000,33371000
2853,1789458669352586516,1789458669332072000,33370000
2854,1789458669386478472,1789458669365441000,33369000
2855,1789458669418970057,1789458669398812000,33371000
2856,1789458669453080417,1789458669432182000,33370000
2857,1789458669486262289,1789458669465551000,33369000
2858,1789458669519467994,1789458669498921000,33370000
2859,1789458669552790301,1789458669532292000,33371000
2860,1789458669585803228,1789458669565661000,33369000
2861,1789458669620206227,1789458669599032000,33371000
2862,1789458669652776183,1789458669632402000,33370000
2863,1789458669686299853,1789458669665771000,33369000
2864,1789458669719869867,1789458669699142000,33371000
2865,1789458669752639354,1789458669732513000,33371000
2866,1789458669786102685,1789458669765881000,33368000
2867,1789458669819204142,1789458669799252000,33371000
2868,1789458669852628032,1789458669832621000,33369000
2869,1789458669886186855,1789458669865991000,33370000
2870,1789458669921093584,1789458669899361000,33370000
2871,1789458669953473527,1789458669932733000,33372000
2872,1789458669986476406,1789458669966102000,33369000
2873,1789458670019705307,1789458669999473000,33371000
2874,1789458670052783055,1789458670032842000,33369000
2875,1789458670086910150,1789458670066211000,33369000
2876,1789458670120032529,1789458670099582000,33371000
2877,1789458670153060467,1789458670132951000,33369000
2878,1789458670186556531,1789458670166321000,33370000
2879,1789458670219705839,1789458670199691000,33370000
2880,1789458670253721422,1789458670233061000,33370000
2881,1789458670286395210,1789458670266431000,33370000
2882,1789458670320686391,1789458670299802000,33371000
2883,1789458670353538822,1789458670333173000,33371000
2884,1789458670386649059,1789458670366544000,33371000
2885,1789458670420057735,1789458670399914000,33370000
2886,1789458670453354349,1789458670433283000,33369000
2887,1789458670487063519,1789458670466655000,33372000
2888,1789458670520899267,1789458670500025000,33370000
2889,1789458670554018700,1789458670533395000,33370000
2890,1789458670587708755,1789458670566766000,33371000
2891,1789458670620781825,1789458670600136000,33370000
2892,1789458670654105708,1789458670633506000,33370000
2893,1789458670687901323,1789458670666877000,33371000
2894,1789458670720463570,1789458670700248000,33371000
2895,1789458670753951589,1789458670733617000,33369000
2896,1789458670787016534,1789458670766987000,33370000
2897,1789458670820965126,1789458670800359000,33372000
2898,1789458670854111478,1789458670833731000,33372000
2899,1789458670887766340,1789458670867105000,33374000
2900,1789458670920331211,1789458670900475000,33370000
2901,1789458670953759723,1789458670933844000,33369000
2902,1789458670987959680,1789458670967216000,33372000
2903,1789458671021258222,1789458671000588000,33372000
2904,1789458671054653628,1789458671033958000,33370000
2905,1789458671088094066,1789458671067328000,33370000
2906,1789458671121287898,1789458671100701000,33373000
2907,1789458671154630278,1789458671134071000,33370000
2908,1789458671187442821,1789458671167440000,33369000
2909,1789458671221561465,1789458671200814000,33374000
2910,1789458671254527785,1789458671234181000,33367000
2911,1789458671287844389,1789458671267552000,33371000
2912,1789458671321070619,1789458671300923000,33371000
2913,1789458671354479299,1789458671334292000,33369000
2914,1789458671388312196,1789458671367662000,33370000
2915,1789458671421216034,1789458671401031000,33369000
2916,1789458671454618092,1789458671434402000,33371000
2917,1789458671487749370,1789458671467771000,33369000
2918,1789458671521140089,1789458671501142000,33371000
2919,1789458671554980930,1789458671534512000,33370000
2920,1789458671588348466,1789458671567882000,33370000
2921,1789458671621162150,1789458671601253000,33371000
2922,1789458671654697880,1789458671634621000,33368000
2923,1789458671688289350,1789458671667993000,33372000
2924,1789458671721754934,1789458671701365000,33372000
2925,1789458671754818270,1789458671734734000,33369000
2926,1789458671788644705,1789458671768106000,33372000
2927,1789458671821449513,1789458671801477000,33371000
2928,1789458671855148649,1789458671834846000,33369000
2929,1789458671888503211,1789458671868217000,33371000
2930,1789458671921914195,1789458671901587000,33370000
2931,1789458671955430329,1789458671934956000,33369000
2932,1789458671989169086,1789458671968327000,33371000
2933,1789458672021765002,1789458672001697000,33370000
2934,1789458672055033773,1789458672035066000,33369000
2935,1789458672088556463,1789458672068436000,33370000
2936,1789458672121848095,1789458672101806000,33370000
2937,1789458672155723504,1789458672135177000,33371000
2938,1789458672189094650,1789458672168548000,33371000
2939,1789458672222372607,1789458672201917000,33369000
2940,1789458672255395153,1789458672235287000,33370000
2941,1789458672288562310,1789458672268657000,33370000
2942,1789458672322080172,1789458672302028000,33371000
2943,1789458672355613271,1789458672335396000,33368000
2944,1789458672389148073,1789458672368767000,33371000
2945,1789458672422524248,1789458672402137000,33370000
2946,1789458672455514395,1789458672435506000,33369000
2947,1789458672489245512,1789458672468877000,33371000
2948,1789458672522435080,1789458672502248000,33371000
2949,1789458672555661605,1789458672535619000,33371000
2950,1789458672589401878,1789458672568989000,33370000
2951,1789458672622522822,1789458672602357000,33368000
2952,1789458672656031487,1789458672635728000,33371000
2953,1789458672689603216,1789458672669100000,33372000
2954,1789458672722732465,1789458672702469000,33369000
2955,1789458672756710228,1789458672735839000,33370000
2956,1789458672789419927,1789458672769210000,33371000
2957,1789458672822968765,1789458672802581000,33371000
2958,1789458672856488800,1789458672835954000,33373000
2959,1789458672889335548,1789458672869323000,33369000
2960,1789458672923557263,1789458672902694000,33371000
2961,1789458672957017380,1789458672936064000,33370000
2962,1789458672989934765,1789458672969436000,33372000
2963,1789458673023203401,1789458673002805000,33369000
2964,1789458673056280519,1789458673036176000,33371000
2965,1789458673089982077,1789458673069546000,33370000
2966,1789458673123178810,1789458673102916000,33370000
2967,1789458673157161496,1789458673136288000,33372000
2968,1789458673190185628,1789458673169658000,33370000
2969,1789458673223467255,1789458673203028000,33370000
2970,1789458673256623346,1789458673236398000,33370000
2971,1789458673290411280,1789458673269768000,33370000
2972,1789458673323281704,1789458673303138000,33370000
2973,1789458673357240767,1789458673336510000,33372000
2974,1789458673390047966,1789458673369880000,33370000
2975,1789458673423495164,1789458673403249000,33369000
2976,1789458673456338749,1789458673436619000,33370000
2977,1789458673490722281,1789458673469990000,33371000
2978,1789458673523574080,1789458673503359000,33369000
2979,1789458673557270519,1789458673536730000,33371000
2980,1789458673590137766,1789458673570100000,33370000
2981,1789458673623325754,1789458673603470000,33370000
2982,1789458673657139315,1789458673636840000,33370000
2983,1789458673690254842,1789458673670211000,33371000
2984,1789458673723693844,1789458673703580000,33369000
2985,1789458673757448829,1789458673736954000,33374000
2986,1789458673790156087,1789458673770325000,33371000
2987,1789458673824006874,1789458673803692000,33367000
2988,1789458673857418437,1789458673837063000,33371000
2989,1789458673891195241,1789458673870433000,33370000
2990,1789458673924176495,1789458673903802000,33369000
2991,1789458673957926861,1789458673937172000,33370000
2992,1789458673990738488,1789458673970543000,33371000
2993,1789458674024145539,1789458674003912000,33369000
2994,1789458674057696237,1789458674037283000,33371000
2995,1789458674090682714,1789458674070653000,33370000
2996,1789458674124441939,1789458674104022000,33369000
2997,1789458674157514331,1789458674137392000,33370000
2998,1789458674190945192,1789458674170762000,33370000
2999,1789458674224462620,1789458674204130000,33368000
3000,1789458674257979026,1789458674237501000,33371000
3001,1789458674291977094,1789458674270871000,33370000
3002,1789458674324781601,1789458674304241000,33370000
3003,1789458674358131235,1789458674337612000,33371000
3004,1789458674391476912,1789458674370984000,33372000
3005,1789458674425326562,1789458674404353000,33369000
3006,1789458674458661860,1789458674437726000,33373000
3007,1789458674491218939,1789458674471098000,33372000
3008,1789458674524679033,1789458674504467000,33369000
3009,1789458674558205648,1789458674537838000,33371000
3010,1789458674591947452,1789458674571211000,33373000
3011,1789458674625039690,1789458674604580000,33369000
3012,1789458674658565453,1789458674637950000,33370000
3013,1789458674691499274,1789458674671321000,33371000
3014,1789458674725265843,1789458674704693000,33372000
3015,1789458674758221965,1789458674738064000,33371000
3016,1789458674791916814,1789458674771433000,33369000
3017,1789458674825602987,1789458674804803000,33370000
3018,1789458674859183099,1789458674838173000,33370000
3019,1789458674891853623,1789458674871542000,33369000
3020,1789458674924691862,1789458674904912000,33370000
3021,1789458674958966941,1789458674938282000,33370000
3022,1789458674992533147,1789458674971652000,33370000
3023,1789458675026628780,1789458675005023000,33371000
3024,1789458675058710972,1789458675038393000,33370000
3025,1789458675092374828,1789458675071763000,33370000
3026,1789458675125728022,1789458675105132000,33369000
3027,1789458675159175847,1789458675138503000,33371000
3028,1789458675192188203,1789458675171873000,33370000
3029,1789458675225494833,1789458675205242000,33369000
3030,1789458675259102387,1789458675238613000,33371000
3031,1789458675292614639,1789458675271983000,33370000
3032,1789458675325414671,1789458675305353000,33370000
3033,1789458675359004643,1789458675338722000,33369000
3034,1789458675392342610,1789458675372092000,33370000
3035,1789458675425970080,1789458675405462000,33370000
3036,1789458675459514310,1789458675438832000,33370000
3037,1789458675492793930,1789458675472202000,33370000
3038,1789458675525837603,1789458675505574000,33372000
3039,1789458675559217976,1789458675538943000,33369000
3040,1789458675592592168,1789458675572312000,33369000
3041,1789458675625654996,1789458675605681000,33369000
3042,1789458675659169451,1789458675639052000,33371000
3043,1789458675692763511,1789458675672420000,33368000
3044,1789458675725723944,1789458675705792000,33372000
3045,1789458675759525559,1789458675739163000,33371000
3046,1789458675793003910,1789458675772531000,33368000
3047,1789458675826056289,1789458675805902000,33371000
3048,1789458675859526955,1789458675839272000,33370000
3049,1789458675892979349,1789458675872641000,33369000
3050,1789458675926997937,1789458675906011000,33370000
3051,1789458675959406230,1789458675939382000,33371000
3052,1789458675993193640,1789458675972752000,33370000
3053,1789458676027117235,1789458676006123000,33371000
3054,1789458676060606669,1789458676039494000,33371000
3055,1789458676093293839,1789458676072863000,33369000
3056,1789458676126776310,1789458676106232000,33369000
3057,1789458676159511076,1789458676139604000,33372000
3058,1789458676193215149,1789458676172972000,33368000
3059,1789458676226924350,1789458676206342000,33370000
3060,1789458676260605030,1789458676239713000,33371000
3061,1789458676293512089,1789458676273083000,33370000
3062,1789458676326969114,1789458676306452000,33369000
3063,1789458676360300491,1789458676339827000,33375000
3064,1789458676394175243,1789458676373196000,33369000
3065,1789458676426822420,1789458676406566000,33370000
3066,1789458676460942677,1789458676439937000,33371000
3067,1789458676493736140,1789458676473305000,33368000
3068,1789458676526795144,1789458676506677000,33372000
3069,1789458676560657022,1789458676540047000,33370000
3070,1789458676593489095,1789458676573416000,33369000
3071,1789458676627344041,1789458676606789000,33373000
3072,1789458676660661102,1789458676640158000,33369000
3073,1789458676694111415,1789458676673529000,33371000
3074,1789458676727020457,1789458676706899000,33370000
3075,1789458676761633065,1789458676740270000,33371000
3076,1789458676794056277,1789458676773639000,33369000
3077,1789458676827501080,1789458676807009000,33370000
3078,1789458676860864304,1789458676840380000,33371000
